,tweet_id
641133,1359952597466161152
641134,1359945147690156032
641135,1359944992836444160
641136,1359942888558194688
641137,1359942675118444544
641138,1359938525991428096
641139,1359936574742487040
641140,1359936227453988864
641141,1359935045222424576
641142,1359933852379062272
641143,1359933618441900032
641144,1359931408345665536
641145,1359928608891039744
641146,1359927992240209920
641147,1359926526192541696
641148,1359925135172636672
641149,1359919670216843264
641150,1359917288451899392
641151,1359915022072360960
641152,1359904420214022144
641153,1359904132442816512
641154,1359902410324512768
641155,1359897821751758848
641156,1359896118784630784
641157,1359895880518815744
641158,1359893192045428736
641159,1359892433044201472
641160,1359889093480632320
641161,1359888799359246336
641162,1359885923807289344
641163,1359884891350044672
641164,1359880550845087744
641165,1359880313078431744
641166,1359879395222179840
641167,1359879281753563136
641168,1359875501003853824
641169,1359874384815558656
641170,1359872834915377152
641171,1359871724875993088
641172,1359871381475905536
641173,1359864483406110720
641174,1359860625128755200
641175,1359859648342487040
641176,1359857317769056256
641177,1359854700229632000
641178,1359853497903173632
641179,1359850235099574272
641180,1359848809531142144
641181,1359848129219149824
641182,1359845242787291136
641183,1359840379256897536
641184,1359837814804905984
641185,1359831938853310464
641186,1359830840990068736
641187,1359823921722327040
641188,1359823920162107392
641189,1359822240406269952
641190,1359812515740409856
641191,1359804445853429760
641192,1359803810366054400
641193,1359785623763247104
641194,1359778543173967872
641195,1359775316185522176
641196,1359768413032353792
641197,1359760314955423744
641198,1359754479227265024
641199,1359752770421739520
641200,1359748598255079424
641201,1359743432214736896
641202,1359740836527837184
641203,1359718316105846784
641204,1359715679893671936
641205,1359715394097922048
641206,1359700011785846784
641207,1359696502541590528
641208,1359696385579364352
641209,1359693733994840064
641210,1359692626857914368
641211,1359689184752136192
641212,1359676868824293376
641213,1359674063787032576
641214,1359669404632457216
641215,1359668932727177216
641216,1359667430377680896
641217,1359662216086245376
641218,1359661028280328192
641219,1359655362501226496
641220,1359654914176253952
641221,1359649669702377472
641222,1359649020059267072
641223,1359645602750038016
641224,1359643216220483584
641225,1359643166723301376
641226,1359642977052819456
641227,1359639402948005888
641228,1359638808455614464
641229,1359638738482040832
641230,1359633454628024320
641231,1359632295318097920
641232,1359630004758470656
641234,1359624744421773312
641235,1359609654481936384
641236,1359605846657748992
641237,1359605196368838656
641238,1359601121665429504
641239,1359600455572103168
641240,1359598570589061120
641241,1359593652381712384
641242,1359592760538456064
641243,1359592714359160832
641244,1359592046466596864
641245,1359589250774097920
641246,1359588631720169472
641247,1359580317346979840
641248,1359579306951757824
641250,1359570589363666944
641251,1359561774408888320
641252,1359560698007867392
641253,1359559468938391552
641254,1359557235802857472
641255,1359553936286433280
641256,1359547057514573824
641257,1359546910433026048
641258,1359540041840685056
641259,1359537175793176576
641260,1359534039045144576
641261,1359527946571120640
641262,1359524777002733568
641263,1359518900094959616
641264,1359518558250799104
641265,1359511034751426560
641266,1359507853992673280
641267,1359507684018552832
641268,1359503482487795712
641269,1359503058896568320
641270,1359500751228305408
641271,1359496068992491520
641272,1359492313723113472
641273,1359489002722582528
641274,1359487859879731200
641275,1359486980137058304
641276,1359481617199345664
641277,1359480575539744768
641278,1359479479094153216
641279,1359473621228421120
641280,1359465554415935488
641281,1359445019472654336
641282,1359438142231769088
641284,1359436222150639616
641285,1359432632505933824
641286,1359425795265974272
641287,1359425142317809664
641288,1359423621874221056
641289,1359414030138568704
641290,1359397274208538624
641291,1359391164798021632
641292,1359384618663747584
641293,1359372863401295872
641294,1359364249924104192
641295,1359359158366031872
641296,1359342814841208832
641297,1359340068444454912
641298,1359334696736456704
641299,1359329314676834304
641300,1359327504243306496
641301,1359325866031865856
641302,1359325399403163648
641303,1359324409706651648
641304,1359323895573135360
641305,1359323588189429760
641306,1359323346475835392
641307,1359323239512739840
641308,1359323071556030464
641309,1359322995643346944
641310,1359322902336798720
641311,1359322901242019840
641312,1359322841943048192
641313,1359322838948147200
641314,1359322636615098368
641315,1359322440787255296
641316,1359322392430977024
641317,1359322081775730688
641318,1359321949638430720
641319,1359321882118533120
641320,1359321425157513216
641321,1359321402344579072
641322,1359321343154671616
641323,1359321305158328320
641324,1359321102174965760
641325,1359321045765787648
641326,1359320999309713408
641327,1359320979437195264
641328,1359320706820038656
641329,1359320466188611584
641330,1359320335552765952
641331,1359320316229521408
641332,1359320310080757760
641333,1359319886841843712
641334,1359319827417030656
641335,1359319754872356864
641336,1359319617290788864
641337,1359319533782188032
641338,1359319359550808064
641339,1359319271491465216
641340,1359319119376637952
641341,1359319034295164928
641342,1359318984454139904
641343,1359318653905342464
641344,1359318607994486784
641345,1359318368667500544
641346,1359318260630523904
641347,1359318256570560512
641348,1359318217437683712
641349,1359318165684056064
641350,1359317160569360384
641351,1359316765881212928
641352,1359315005435482112
641353,1359313527291445248
641354,1359313405178351616
641355,1359313319551762432
641356,1359310065614913536
641357,1359308332528459776
641358,1359307583081877504
641359,1359306625291591680
641360,1359299278141755392
641361,1359297416575344640
641362,1359297282823323648
641363,1359296908292980736
641364,1359293739592785920
641365,1359293527503605760
641366,1359293202164035584
641367,1359290194701205504
641368,1359290042821341184
641369,1359289069533089792
641370,1359289067406458880
641371,1359288213328834560
641372,1359284453189713920
641373,1359282203352592384
641374,1359281588161380352
641375,1359281580603289600
641376,1359280808859639808
641377,1359280802576674816
641378,1359279334297653248
641379,1359278634561863680
641380,1359277920309571584
641381,1359277144531156992
641382,1359276681631039488
641383,1359276538688991232
641384,1359275915134595072
641385,1359274922074341376
641386,1359274873298833408
641387,1359274323568132096
641388,1359273482790588416
641389,1359271862774161408
641390,1359270645394100224
641391,1359268763892211712
641392,1359268223594622976
641393,1359265835160793088
641394,1359265796527185920
641395,1359265306426945536
641396,1359264556275630080
641397,1359264197314502656
641398,1359263740831690752
641399,1359261447503532032
641400,1359259746407186432
641401,1359258374135812096
641402,1359257259457597440
641403,1359256314900148224
641404,1359256309112205312
641405,1359256302057189376
641406,1359254027461144576
641407,1359252567654625280
641408,1359250792000151552
641409,1359250561489584128
641410,1359250054347898880
641411,1359247992792862720
641412,1359245196572114944
641413,1359244896750751744
641414,1359244621893763072
641415,1359244045038493696
641416,1359243340236136448
641417,1359243052917874688
641418,1359243007346814976
641419,1359242820402302976
641420,1359242118221467648
641421,1359240937612824576
641422,1359239267487252480
641423,1359239156774371328
641424,1359239130727776256
641425,1359238392215597056
641426,1359237499504250880
641427,1359237441148887040
641428,1359237130577465344
641429,1359236100540289024
641430,1359235359243194368
641431,1359234615345610752
641432,1359234519824437248
641433,1359234305856208896
641434,1359234185022562304
641435,1359234154085425152
641436,1359233708163760128
641437,1359233176233676800
641438,1359232505828700160
641439,1359230383288705024
641440,1359230357892128768
641441,1359230033437466624
641442,1359229902239711232
641443,1359229203342909440
641444,1359228927823126528
641445,1359228453153689600
641446,1359228246835953664
641447,1359227881826746368
641448,1359227879373103104
641449,1359227028793397248
641450,1359224969524371456
641451,1359224070198480896
641452,1359224064573849600
641453,1359223571390767104
641454,1359223540776660992
641455,1359223511319941120
641456,1359223327743569920
641457,1359221924228980736
641458,1359220885853462528
641459,1359220714742644736
641460,1359220708614758400
641461,1359217309299007488
641462,1359216739091841024
641463,1359215164277547008
641464,1359214536243478528
641465,1359214343393583104
641466,1359213826487570432
641467,1359212303397380096
641468,1359212170454724608
641469,1359212056793157632
641470,1359211378196774912
641471,1359211049497600000
641472,1359210701999525888
641473,1359210290114625536
641474,1359210276709564416
641475,1359209411504390144
641476,1359208117096116224
641477,1359208078734888960
641478,1359207472712589312
641479,1359206480969367552
641480,1359205091853672448
641481,1359204995669852160
641482,1359204532467695616
641483,1359204240606916608
641484,1359204093412139008
641485,1359201380980961280
641486,1359201288446164992
641487,1359200680658014208
641488,1359200205116035072
641489,1359200095070216192
641490,1359199881819226112
641491,1359199875825602560
641492,1359199387423920128
641493,1359197867529932800
641494,1359197476440465408
641495,1359196802537426944
641496,1359196193901801472
641497,1359195487836987392
641498,1359195187759710208
641499,1359194963129430016
641500,1359193704213405696
641501,1359193118726307840
641502,1359193056935878656
641503,1359193003181543424
641504,1359192884671578112
641505,1359192449940217856
641506,1359192286857490432
641507,1359190933795794944
641508,1359190812328796160
641509,1359189617711452160
641510,1359189608932642816
641511,1359186809721393152
641512,1359186068948549632
641513,1359184676674535424
641514,1359183444794826752
641515,1359182882393235456
641516,1359182384458047488
641517,1359180960789626880
641518,1359180567678435328
641519,1359180566004916224
641520,1359179978559078400
641521,1359179620986331136
641522,1359179055711596544
641523,1359179021410471936
641525,1359177445077897216
641526,1359177337959550976
641528,1359177078881439744
641529,1359176336917602304
641530,1359176336212918272
641531,1359176334153555968
641532,1359175149724041216
